template_asset_id,template_path,template_category,template_kind,candidate_new_asset_id,candidate_new_path,decision,priority,geometry_action,texture_action,rig_action,animation_action,scale_pivot_action,license_gate,runtime_evidence,notes
TEM-002052,public/models/resources/iron_bars_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002053,public/models/resources/gem_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002054,public/models/resources/stone_bricks_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002055,public/models/resources/gold_bar.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002056,public/models/resources/gold_nugget_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002057,public/models/resources/containers_box_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002058,public/models/resources/gems_sack.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002059,public/models/resources/wood_log_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002060,public/models/resources/food_cheese.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002061,public/models/resources/gold_bars_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002062,public/models/resources/wood_plank_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002063,public/models/resources/food_berry_orange.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002064,public/models/resources/gather_ore_vein.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002065,public/models/resources/fuel_c_barrels.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002066,public/models/resources/wood_planks_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002067,public/models/resources/food_apple_green.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002068,public/models/resources/silver_nugget_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002069,public/models/resources/iron_nuggets.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002070,public/models/resources/wood_plank_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002071,public/models/resources/copper_bars.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002072,public/models/resources/parts_pile_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002073,public/models/resources/silver_bars.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002074,public/models/resources/silver_nugget_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002075,public/models/resources/iron_bars.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002076,public/models/resources/containers_crate_medium_wood.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002077,public/models/resources/copper_nuggets.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002078,public/models/resources/textiles_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002079,public/models/resources/food_pile_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002080,public/models/resources/food_crate_small_empty.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002081,public/models/resources/containers_pile_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002082,public/models/resources/money_coins_stack_single.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002083,public/models/resources/money_pile_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002084,public/models/resources/food_barrel_fish.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002085,public/models/resources/silver_bars_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002086,public/models/resources/textiles_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002087,public/models/resources/containers_crate_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002088,public/models/resources/fuel_a_barrel_dirty.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002089,public/models/resources/fuel_a_barrel.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002090,public/models/resources/containers_crate_small_green.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002091,public/models/resources/textiles_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002092,public/models/resources/copper_nugget_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002093,public/models/resources/money_bills_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002094,public/models/resources/copper_nugget_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002095,public/models/resources/copper_bars_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002096,public/models/resources/gather_wood_pile.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002097,public/models/resources/fuel_b_jerrycan.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002098,public/models/resources/fuel_b_barrel_dirty.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002099,public/models/resources/gems_chest_empty.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002100,public/models/resources/gems_chest.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002101,public/models/resources/parts_pile_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002102,public/models/resources/gold_bars_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002103,public/models/resources/containers_box_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002104,public/models/resources/silver_nuggets.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002105,public/models/resources/fuel_a_jerrycan.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002106,public/models/resources/gather_herb_cluster.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002107,public/models/resources/money_single.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002108,public/models/resources/gold_nuggets.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002109,public/models/resources/gold_bars.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002110,public/models/resources/gold_nugget_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002111,public/models/resources/money_coins_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002112,public/models/resources/food_basket_a_empty.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002113,public/models/resources/pallet_wood_covered_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002114,public/models/resources/iron_bars_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002115,public/models/resources/silver_nugget_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002116,public/models/resources/money_coins_stack_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002117,public/models/resources/containers_pile_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002118,public/models/resources/iron_nugget_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002119,public/models/resources/money_coins_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002120,public/models/resources/containers_crate_medium_tan.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002121,public/models/resources/food_basket_a_berries.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002122,public/models/resources/containers_crate_medium_grey.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002123,public/models/resources/pallet_wood.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002124,public/models/resources/textiles_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002125,public/models/resources/silver_bar.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002126,public/models/resources/money_bill_arched.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002127,public/models/resources/pallet_plastic_orange.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002128,public/models/resources/money_pile_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002129,public/models/resources/food_pile_small.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002130,public/models/resources/fuel_a_barrels.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002131,public/models/resources/copper_bars_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002132,public/models/resources/food_pile_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002133,public/models/resources/iron_bar.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002134,public/models/resources/pallet_wood_covered_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002135,public/models/resources/food_berry_blue.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002136,public/models/resources/silver_bars_stack_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002137,public/models/resources/gem_medium.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002138,public/models/resources/stone_bricks_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002139,public/models/resources/food_basket_b_berries.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002140,public/models/resources/wood_log_stack.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002141,public/models/resources/food_crate_small_berries.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002142,public/models/resources/textiles_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002143,public/models/resources/silver_bars_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002144,public/models/resources/containers_crate_small_grey.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002145,public/models/resources/iron_bars_stack_large.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002146,public/models/resources/money_bill.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002147,public/models/resources/parts_cog.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002148,public/models/resources/fuel_b_barrels.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002149,public/models/foliage/rock_2.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002150,public/models/foliage/twisted_2.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002151,public/models/foliage/dead_1.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002152,public/models/foliage/bush.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002153,public/models/foliage/rock_1.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002154,public/models/foliage/fern.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002155,public/models/foliage/pine_2.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002156,public/models/foliage/pine_1.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002157,public/models/foliage/oak_4.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002158,public/models/foliage/oak_5.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002159,public/models/foliage/mushroom.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002160,public/models/foliage/twisted_1.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002161,public/models/foliage/dead_3.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002162,public/models/foliage/dead_2.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002163,public/models/foliage/pine_4.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002164,public/models/foliage/rock_3.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002165,public/models/foliage/oak_1.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002166,public/models/foliage/oak_2.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002167,public/models/foliage/twisted_3.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002168,public/models/foliage/bush_flowers.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002169,public/models/foliage/oak_3.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002170,public/models/foliage/pine_3.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002171,public/models/foliage/pine_5.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002172,public/models/weapons/wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002173,public/models/weapons/skeleton_axe.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002174,public/models/weapons/adv_axe_1handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002175,public/models/weapons/frostbite.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002176,public/models/weapons/sword_f.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002177,public/models/weapons/cinderlatch.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002178,public/models/weapons/adv_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002179,public/models/weapons/redskull_dagger.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002180,public/models/weapons/spear_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002181,public/models/weapons/hammer_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002182,public/models/weapons/adv_dagger.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002183,public/models/weapons/winterbite.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002184,public/models/weapons/peeled_birch_wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002185,public/models/weapons/adv_sword_1handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002186,public/models/weapons/emberfang_sword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002187,public/models/weapons/staff_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002188,public/models/weapons/spellbook_open.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002189,public/models/weapons/crossbow_2handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002190,public/models/weapons/axe_2handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002191,public/models/weapons/staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002192,public/models/weapons/solheim_last_light_of_the_dawn.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002193,public/models/weapons/adv_sword_2handed_color.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002194,public/models/weapons/axe_d.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002195,public/models/weapons/staff_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002196,public/models/weapons/sword_1handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002197,public/models/weapons/emberwish_mote_of_the_dying_sun.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002198,public/models/weapons/purple_sword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002199,public/models/weapons/purple_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002200,public/models/weapons/axe_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002201,public/models/weapons/sword_2handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002202,public/models/weapons/purple_axe.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002203,public/models/weapons/skeleton_blade.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002204,public/models/weapons/ashspark_shiv.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002205,public/models/weapons/astravyr_fang_of_the_fallen_star.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002206,public/models/weapons/crossbow_1handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002207,public/models/weapons/halberd.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002208,public/models/weapons/staff_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002209,public/models/weapons/hammer_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002210,public/models/weapons/iron_field_hammer.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002211,public/models/weapons/dagger_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002212,public/models/weapons/skeleton_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002213,public/models/weapons/adv_wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002214,public/models/weapons/sword_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002215,public/models/weapons/hammer_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002216,public/models/weapons/scythe.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002217,public/models/weapons/cinderbrand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002218,public/models/weapons/rimecrusher.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002219,public/models/weapons/redskull_wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002220,public/models/weapons/dagger.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002221,public/models/weapons/axe_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002222,public/models/weapons/sword_c.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002223,public/models/weapons/forgeheart_stave.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002224,public/models/weapons/sword_e.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002225,public/models/weapons/emberbite.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002226,public/models/weapons/adv_druid_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002227,public/models/weapons/redskull_hammer.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002228,public/models/weapons/purple_wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002229,public/models/weapons/shield_square.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002230,public/models/weapons/hammer_d.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002231,public/models/weapons/knotted_oak_stave.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002232,public/models/weapons/rude_awakening_sword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002233,public/models/weapons/tempered_flanged_mace.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002234,public/models/weapons/brasscap_hatchet.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002235,public/models/weapons/hoarfrost_vigil.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002236,public/models/weapons/purple_dagger.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002237,public/models/weapons/cosmarch_spire_of_the_endless_void.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002238,public/models/weapons/sword_d.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002239,public/models/weapons/shield_badge.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002240,public/models/weapons/glaciersplit.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002241,public/models/weapons/dagger_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002242,public/models/weapons/brasscrown_walking_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002243,public/models/weapons/meteorlatch_the_sky_s_last_judgment.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002244,public/models/weapons/encore_the_second_falling_star.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002245,public/models/weapons/smoulderfall.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002246,public/models/weapons/shard_of_everwinter.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002247,public/models/weapons/redskull_staff.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002248,public/models/weapons/guildmark_arming_sword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002249,public/models/weapons/emberwrought_wand.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002250,public/models/weapons/lacquered_rod.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002251,public/models/weapons/redskull_sword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002252,public/models/weapons/skeleton_crossbow.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002253,public/models/weapons/sword_g.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002254,public/models/weapons/wand_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002255,public/models/weapons/axe_1handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002256,public/models/weapons/notched_woodaxe.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002257,public/models/weapons/adv_sword_2handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002258,public/models/weapons/ice_fang.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002259,public/models/weapons/wrought_iron_longsword.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002260,public/models/weapons/skyrender_the_firmament_s_wound.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002261,public/models/weapons/fletcher_s_guild_bow.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002262,public/models/weapons/staff_d.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002263,public/models/weapons/adv_axe_2handed.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002264,public/models/weapons/sword_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002265,public/models/weapons/skeleton_shield_large_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002266,public/models/weapons/axe_a.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002267,public/models/weapons/shield_round.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002268,public/models/weapons/quiver.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002269,public/models/weapons/simple_farmhand_crossbow.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002270,public/models/weapons/whittler_s_knife.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002271,public/models/weapons/guildmark_dirk.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002272,public/models/weapons/wand_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-002273,public/models/weapons/dagger_b.glb,Models,MODEL_3D,,,PENDING,,,,,,,FOUND_NEARBY,,
