duplicate_group,sha256,copy_count,asset_id,origin,relative_path,size_bytes
DUP-01192,ed7ab7c38b3aa90989556cadf6ef2d2e29df8da42a79a71971f45ef5f6479852,2,NOV-006022,NOVO,01_Assets_Organizados/UI/items/veilcloth_robe.webp,1934
DUP-01193,b8a6b126433e3a9a13a8d423d3831f91e931393f4a2ae9e5d7da5fbb1c0256ed,2,TEM-002761,TEMPLATE,public/ui/items/heroic_necromancers_soulsteps.webp,4904
DUP-01193,b8a6b126433e3a9a13a8d423d3831f91e931393f4a2ae9e5d7da5fbb1c0256ed,2,NOV-006023,NOVO,01_Assets_Organizados/UI/items/heroic_necromancers_soulsteps.webp,4904
DUP-01194,054db1f5f35115441f3293d83e83af5a54828d75b9464e01b0347c0d76624b3c,2,TEM-002762,TEMPLATE,public/ui/items/abysswrought_band.webp,2664
DUP-01194,054db1f5f35115441f3293d83e83af5a54828d75b9464e01b0347c0d76624b3c,2,NOV-006024,NOVO,01_Assets_Organizados/UI/items/abysswrought_band.webp,2664
DUP-01195,206449955147aa409432943e7b5f855ccd5457fbd520b61cb63411d9dcee8679,2,TEM-002763,TEMPLATE,public/ui/items/shear_storm_lantern.webp,2428
DUP-01195,206449955147aa409432943e7b5f855ccd5457fbd520b61cb63411d9dcee8679,2,NOV-006025,NOVO,01_Assets_Organizados/UI/items/shear_storm_lantern.webp,2428
DUP-01196,6ba051f23c5d0fbbad63be0cc7ecc573d3123dd611c468012ecb096f7e5fd66e,2,TEM-002764,TEMPLATE,public/ui/items/silkspun_satchel.webp,2532
DUP-01196,6ba051f23c5d0fbbad63be0cc7ecc573d3123dd611c468012ecb096f7e5fd66e,2,NOV-006026,NOVO,01_Assets_Organizados/UI/items/silkspun_satchel.webp,2532
DUP-01197,34b8e5a7756ccd3b1ea3b85dfd280347b0a38f9e0d0dbb7670d3fe0f459f13b0,2,TEM-002765,TEMPLATE,public/ui/items/bloodmane_war_legguards.webp,2738
DUP-01197,34b8e5a7756ccd3b1ea3b85dfd280347b0a38f9e0d0dbb7670d3fe0f459f13b0,2,NOV-006028,NOVO,01_Assets_Organizados/UI/items/bloodmane_war_legguards.webp,2738
DUP-01198,a7469b4d7b9b8f04aa897982176e83b8fa19cbbfea5ae3f613627f42d8bfa721,2,TEM-002766,TEMPLATE,public/ui/items/sutils_gambit.webp,3458
DUP-01198,a7469b4d7b9b8f04aa897982176e83b8fa19cbbfea5ae3f613627f42d8bfa721,2,NOV-006029,NOVO,01_Assets_Organizados/UI/items/sutils_gambit.webp,3458
DUP-01199,dad6860d59e95dc238270472d15ca30becad34accdc1941997153efaa9f35f3f,2,TEM-002767,TEMPLATE,public/ui/items/wardens_seal.webp,3060
DUP-01199,dad6860d59e95dc238270472d15ca30becad34accdc1941997153efaa9f35f3f,2,NOV-006030,NOVO,01_Assets_Organizados/UI/items/wardens_seal.webp,3060
DUP-01200,0b6a1d0f3762e3d5aa7bd0bbf85f254988069a541e209dfde6b0044e4a39c1f3,2,TEM-002770,TEMPLATE,public/ui/items/nightwalk_jerkin.webp,3592
DUP-01200,0b6a1d0f3762e3d5aa7bd0bbf85f254988069a541e209dfde6b0044e4a39c1f3,2,NOV-006033,NOVO,01_Assets_Organizados/UI/items/nightwalk_jerkin.webp,3592
DUP-01201,2c690533f86c0f7bbc91cf02a650fab8b725fc94da0266d42fc8d36f8d75e459,2,TEM-002772,TEMPLATE,public/ui/items/heroic_wyrmshadow_harness.webp,5106
DUP-01201,2c690533f86c0f7bbc91cf02a650fab8b725fc94da0266d42fc8d36f8d75e459,2,NOV-006035,NOVO,01_Assets_Organizados/UI/items/heroic_wyrmshadow_harness.webp,5106
DUP-01202,713d81a21c50dc0bb0a8ac0a852b047337c214f83540708ebe0a3fe7fb046201,2,TEM-002774,TEMPLATE,public/ui/items/stormbound_crown.webp,3804
DUP-01202,713d81a21c50dc0bb0a8ac0a852b047337c214f83540708ebe0a3fe7fb046201,2,NOV-006037,NOVO,01_Assets_Organizados/UI/items/stormbound_crown.webp,3804
DUP-01203,df6d9d094179c69d74a6c269dc5f9a1f66b3f89470fa00d9221e30534835bc0a,2,TEM-002775,TEMPLATE,public/ui/items/sunpetal_mana_draught.webp,4256
DUP-01203,df6d9d094179c69d74a6c269dc5f9a1f66b3f89470fa00d9221e30534835bc0a,2,NOV-006038,NOVO,01_Assets_Organizados/UI/items/sunpetal_mana_draught.webp,4256
DUP-01204,5cf71516012b3b5cc4d16f84f49e95838f2f3537dcd5c570d920812d05637bd9,2,TEM-002776,TEMPLATE,public/ui/items/monument_overlook.webp,2172
DUP-01204,5cf71516012b3b5cc4d16f84f49e95838f2f3537dcd5c570d920812d05637bd9,2,NOV-006039,NOVO,01_Assets_Organizados/UI/items/monument_overlook.webp,2172
DUP-01205,fe72dab0e47034260c8a495caf6ad796ce63ec3f790dca3870480e5b64f98858,2,TEM-002777,TEMPLATE,public/ui/items/heroic_deathlord_legguards.webp,3822
DUP-01205,fe72dab0e47034260c8a495caf6ad796ce63ec3f790dca3870480e5b64f98858,2,NOV-006040,NOVO,01_Assets_Organizados/UI/items/heroic_deathlord_legguards.webp,3822
DUP-01206,5fb62e8b4000e78a952da6e9e0b2ab21f4102a3b8f33e09366664360722dd506,2,TEM-002778,TEMPLATE,public/ui/items/heroic_necromancers_soulspire_mantle.webp,5076
DUP-01206,5fb62e8b4000e78a952da6e9e0b2ab21f4102a3b8f33e09366664360722dd506,2,NOV-006041,NOVO,01_Assets_Organizados/UI/items/heroic_necromancers_soulspire_mantle.webp,5076
DUP-01207,6cff7f301b0b4ba230c8b254c50cb640e8d3830a119f3bfcf466c9ec1e8bc532,2,TEM-002779,TEMPLATE,public/ui/items/furyforged_gauntlets.webp,4970
DUP-01207,6cff7f301b0b4ba230c8b254c50cb640e8d3830a119f3bfcf466c9ec1e8bc532,2,NOV-006043,NOVO,01_Assets_Organizados/UI/items/furyforged_gauntlets.webp,4970
DUP-01208,13eacdc631e1ad799a4b1ea63fcbeeec45c38433c637cd34e90f98923050934e,2,TEM-002780,TEMPLATE,public/ui/items/medallion_of_endless_profit.webp,6334
DUP-01208,13eacdc631e1ad799a4b1ea63fcbeeec45c38433c637cd34e90f98923050934e,2,NOV-006044,NOVO,01_Assets_Organizados/UI/items/medallion_of_endless_profit.webp,6334
DUP-01209,fbf9c46d1f9950a14527358937f11e4f58441fb3728676b508e92cfc460f5c94,2,TEM-002784,TEMPLATE,public/ui/items/fine_silverleaf_herb.webp,2094
DUP-01209,fbf9c46d1f9950a14527358937f11e4f58441fb3728676b508e92cfc460f5c94,2,NOV-006048,NOVO,01_Assets_Organizados/UI/items/fine_silverleaf_herb.webp,2094
DUP-01210,352b97aa7b971a1f8858db9e3af9178ce3802c65670e82ee4624333a526b1286,2,TEM-002786,TEMPLATE,public/ui/items/soulflame_mantle.webp,4816
DUP-01210,352b97aa7b971a1f8858db9e3af9178ce3802c65670e82ee4624333a526b1286,2,NOV-006050,NOVO,01_Assets_Organizados/UI/items/soulflame_mantle.webp,4816
DUP-01211,ba7060f046eb5ea47273d7471d794214c85286ec5a0c1e3ecea0572858a4a12a,2,TEM-002788,TEMPLATE,public/ui/items/nightweave_tunic.webp,2208
DUP-01211,ba7060f046eb5ea47273d7471d794214c85286ec5a0c1e3ecea0572858a4a12a,2,NOV-006052,NOVO,01_Assets_Organizados/UI/items/nightweave_tunic.webp,2208
DUP-01212,0f0114872f99ccbcc582a7f5be2e85fc30ebb9de7dae8b7c3521540f44bbea38,2,TEM-002789,TEMPLATE,public/ui/items/tallow_candle.webp,3112
DUP-01212,0f0114872f99ccbcc582a7f5be2e85fc30ebb9de7dae8b7c3521540f44bbea38,2,NOV-006054,NOVO,01_Assets_Organizados/UI/items/tallow_candle.webp,3112
DUP-01213,84f908bc0dd2dc3585bb6f0ecc6132ab318cebf8faa2288cdd5cae93f25cd679,2,TEM-002790,TEMPLATE,public/ui/items/litany_helm.webp,4180
DUP-01213,84f908bc0dd2dc3585bb6f0ecc6132ab318cebf8faa2288cdd5cae93f25cd679,2,NOV-006055,NOVO,01_Assets_Organizados/UI/items/litany_helm.webp,4180
DUP-01214,8471927df55efd3dffea7a808f3025581530d3d305f357f29ca042062cb60470,2,TEM-002793,TEMPLATE,public/ui/items/emberwing_scale.webp,2414
DUP-01214,8471927df55efd3dffea7a808f3025581530d3d305f357f29ca042062cb60470,2,NOV-006059,NOVO,01_Assets_Organizados/UI/items/emberwing_scale.webp,2414
DUP-01215,d7eff63dc866a28098432fd8b7259a3d224f6888a5fe2509532d89fa4a9fad31,2,TEM-002796,TEMPLATE,public/ui/items/cinder_sigil_pendant.webp,3936
DUP-01215,d7eff63dc866a28098432fd8b7259a3d224f6888a5fe2509532d89fa4a9fad31,2,NOV-006063,NOVO,01_Assets_Organizados/UI/items/cinder_sigil_pendant.webp,3936
DUP-01216,a1c1a45d9b1ed5613b532ce3b5882958276f450889cec6da184fc81a905efdd3,2,TEM-002799,TEMPLATE,public/ui/items/sunbone_ritual_hauberk.webp,3686
DUP-01216,a1c1a45d9b1ed5613b532ce3b5882958276f450889cec6da184fc81a905efdd3,2,NOV-006068,NOVO,01_Assets_Organizados/UI/items/sunbone_ritual_hauberk.webp,3686
DUP-01217,a04c3f2f070be1760a0046970396c15aca71fba83c483da7b371188ddb85cd31,2,TEM-002800,TEMPLATE,public/ui/items/hedgewick_shears.webp,2008
DUP-01217,a04c3f2f070be1760a0046970396c15aca71fba83c483da7b371188ddb85cd31,2,NOV-006070,NOVO,01_Assets_Organizados/UI/items/hedgewick_shears.webp,2008
DUP-01218,35e69f0661955b03e0b01440ef3d3ce186457bc348c0139b7cf58610bf46014f,2,TEM-002805,TEMPLATE,public/ui/items/furyforged_legguards.webp,4062
DUP-01218,35e69f0661955b03e0b01440ef3d3ce186457bc348c0139b7cf58610bf46014f,2,NOV-006075,NOVO,01_Assets_Organizados/UI/items/furyforged_legguards.webp,4062
DUP-01219,2e409d07bdb9b37bea3eec75e8eafa2d9ddbdbe8892eeae4b56fb1609ea8b17f,2,TEM-002807,TEMPLATE,public/ui/items/wyrmcult_spellgrips.webp,3368
DUP-01219,2e409d07bdb9b37bea3eec75e8eafa2d9ddbdbe8892eeae4b56fb1609ea8b17f,2,NOV-006077,NOVO,01_Assets_Organizados/UI/items/wyrmcult_spellgrips.webp,3368
DUP-01220,c5fc917520bfbe783e5e7111bb74be62f8f4b9b8277446e88bd902a275685f46,2,TEM-002808,TEMPLATE,public/ui/items/mere_ferry_lantern.webp,2314
DUP-01220,c5fc917520bfbe783e5e7111bb74be62f8f4b9b8277446e88bd902a275685f46,2,NOV-006078,NOVO,01_Assets_Organizados/UI/items/mere_ferry_lantern.webp,2314
DUP-01221,24dfaa206d29bb40ab40db8fec45afbce2dcf5b153169e428f43c32d1f5a389c,2,TEM-002809,TEMPLATE,public/ui/items/heroic_tidescale_vest.webp,6080
DUP-01221,24dfaa206d29bb40ab40db8fec45afbce2dcf5b153169e428f43c32d1f5a389c,2,NOV-006079,NOVO,01_Assets_Organizados/UI/items/heroic_tidescale_vest.webp,6080
DUP-01222,6f9666085a98aab44c08926376c5d380ad987a4a4076296d300d1cc822372461,2,TEM-002812,TEMPLATE,public/ui/items/heroic_stormcallers_crown.webp,6064
DUP-01222,6f9666085a98aab44c08926376c5d380ad987a4a4076296d300d1cc822372461,2,NOV-006083,NOVO,01_Assets_Organizados/UI/items/heroic_stormcallers_crown.webp,6064
DUP-01223,124f8de473f248a68f26d4563e604c532e217e224a04b11c6e8bf0107e6d9c1f,2,TEM-002813,TEMPLATE,public/ui/items/ironreel_fishing_rod.webp,2774
DUP-01223,124f8de473f248a68f26d4563e604c532e217e224a04b11c6e8bf0107e6d9c1f,2,NOV-006084,NOVO,01_Assets_Organizados/UI/items/ironreel_fishing_rod.webp,2774
DUP-01224,b526923bf6aa8e9c06395c80fcb97f3bdbe87e0f1f5a55eee4217f7389b08937,2,TEM-002814,TEMPLATE,public/ui/items/linen_pouch.webp,3534
DUP-01224,b526923bf6aa8e9c06395c80fcb97f3bdbe87e0f1f5a55eee4217f7389b08937,2,NOV-006085,NOVO,01_Assets_Organizados/UI/items/linen_pouch.webp,3534
DUP-01225,a14386a3ededb6280a46c6983c0cb25024e682e18b45a2728131c98ed78c17bf,2,TEM-002815,TEMPLATE,public/ui/items/gleamstag_charm.webp,2846
DUP-01225,a14386a3ededb6280a46c6983c0cb25024e682e18b45a2728131c98ed78c17bf,2,NOV-006088,NOVO,01_Assets_Organizados/UI/items/gleamstag_charm.webp,2846
DUP-01226,374daa585c94c68bcc3b2c8e8385f17e72afe81b36ed68faae88a8aaad82b077,2,TEM-002816,TEMPLATE,public/ui/items/amberfall_sap_bucket.webp,2244
DUP-01226,374daa585c94c68bcc3b2c8e8385f17e72afe81b36ed68faae88a8aaad82b077,2,NOV-006089,NOVO,01_Assets_Organizados/UI/items/amberfall_sap_bucket.webp,2244
DUP-01227,b4e91df12a85771986d676dea950cefca7c93db5b35ea22159d5081e57b69809,2,TEM-002817,TEMPLATE,public/ui/items/zyzzs_deathless_signet.webp,4080
DUP-01227,b4e91df12a85771986d676dea950cefca7c93db5b35ea22159d5081e57b69809,2,NOV-006091,NOVO,01_Assets_Organizados/UI/items/zyzzs_deathless_signet.webp,4080
DUP-01228,45c1b94e8d4019398f4d7793244e84d667b5a29fb4f6b50fceee3673feab0638,2,TEM-002818,TEMPLATE,public/ui/items/hollow_sealstone.webp,2618
DUP-01228,45c1b94e8d4019398f4d7793244e84d667b5a29fb4f6b50fceee3673feab0638,2,NOV-006092,NOVO,01_Assets_Organizados/UI/items/hollow_sealstone.webp,2618
DUP-01229,501d0dfadba1ec9d2e676ab8ededff30fcc2d557020e3e368e9f1e7c160e91bd,2,TEM-002820,TEMPLATE,public/ui/items/nighttalon_shoulderguards.webp,4210
DUP-01229,501d0dfadba1ec9d2e676ab8ededff30fcc2d557020e3e368e9f1e7c160e91bd,2,NOV-006094,NOVO,01_Assets_Organizados/UI/items/nighttalon_shoulderguards.webp,4210
DUP-01230,8871c108aadf96ee29fe94b16f6e878c446ce11c5e7d118b5d8f78981444132f,2,TEM-002821,TEMPLATE,public/ui/items/ironlink_legguards.webp,3974
DUP-01230,8871c108aadf96ee29fe94b16f6e878c446ce11c5e7d118b5d8f78981444132f,2,NOV-006095,NOVO,01_Assets_Organizados/UI/items/ironlink_legguards.webp,3974
DUP-01231,75da6ae5310cc62ae8b26033bc0981fe8531b094aeb29a3a0f969711715880cf,2,TEM-002822,TEMPLATE,public/ui/items/wardens_oathband.webp,1794
DUP-01231,75da6ae5310cc62ae8b26033bc0981fe8531b094aeb29a3a0f969711715880cf,2,NOV-006096,NOVO,01_Assets_Organizados/UI/items/wardens_oathband.webp,1794
DUP-01232,d7eb93bb324cf037dd2c4de6661159765555acc83c32f4c99b8a51a70ce6acef,2,TEM-002823,TEMPLATE,public/ui/items/heroic_soulflame_cowl.webp,4330
DUP-01232,d7eb93bb324cf037dd2c4de6661159765555acc83c32f4c99b8a51a70ce6acef,2,NOV-006098,NOVO,01_Assets_Organizados/UI/items/heroic_soulflame_cowl.webp,4330
DUP-01233,65d832db673f5326b115235691c12a6cbc44ab8f84857190ec2c0a5192aa31f3,2,TEM-002825,TEMPLATE,public/ui/items/goldweave_leggings.webp,3646
DUP-01233,65d832db673f5326b115235691c12a6cbc44ab8f84857190ec2c0a5192aa31f3,2,NOV-006101,NOVO,01_Assets_Organizados/UI/items/goldweave_leggings.webp,3646
DUP-01234,62704665439f0ec7d95710ff034ee59b0f9c468df36472c7fb083d630491f306,2,TEM-002827,TEMPLATE,public/ui/items/heroic_gravewyrm_gauntlets.webp,5034
DUP-01234,62704665439f0ec7d95710ff034ee59b0f9c468df36472c7fb083d630491f306,2,NOV-006106,NOVO,01_Assets_Organizados/UI/items/heroic_gravewyrm_gauntlets.webp,5034
DUP-01235,09c4de9fc08b8700dcf4f7c970605059123c135c4922947d92c79852985efc42,2,TEM-002828,TEMPLATE,public/ui/items/soulrend_diadem.webp,2770
DUP-01235,09c4de9fc08b8700dcf4f7c970605059123c135c4922947d92c79852985efc42,2,NOV-006108,NOVO,01_Assets_Organizados/UI/items/soulrend_diadem.webp,2770
DUP-01236,a8fc0ab922926c0e2fe9825b762b1a11c7ad78cb02ce7febfb79e4bfea292f28,2,TEM-002830,TEMPLATE,public/ui/items/scorched_supply_crate.webp,2148
DUP-01236,a8fc0ab922926c0e2fe9825b762b1a11c7ad78cb02ce7febfb79e4bfea292f28,2,NOV-006110,NOVO,01_Assets_Organizados/UI/items/scorched_supply_crate.webp,2148
DUP-01237,03a872af77d61e6b96096074e28277b0141a0ff5277eec55675548b2053c8be8,2,TEM-002831,TEMPLATE,public/ui/items/seal_of_the_nine_oaths.webp,5570
DUP-01237,03a872af77d61e6b96096074e28277b0141a0ff5277eec55675548b2053c8be8,2,NOV-006111,NOVO,01_Assets_Organizados/UI/items/seal_of_the_nine_oaths.webp,5570
DUP-01238,09c9edd35b5a1733168d3af06c50cddcf249887299afe132c1b0a1f4e44c216a,2,TEM-002833,TEMPLATE,public/ui/items/prime_cut.webp,3372
DUP-01238,09c9edd35b5a1733168d3af06c50cddcf249887299afe132c1b0a1f4e44c216a,2,NOV-006116,NOVO,01_Assets_Organizados/UI/items/prime_cut.webp,3372
DUP-01239,2deb1e427a0acbd6dfc8c6e1820e617b248ee5b5b724b9e93b5acb746f5af287,2,TEM-002835,TEMPLATE,public/ui/items/dreamroot_boots.webp,5480
DUP-01239,2deb1e427a0acbd6dfc8c6e1820e617b248ee5b5b724b9e93b5acb746f5af287,2,NOV-006118,NOVO,01_Assets_Organizados/UI/items/dreamroot_boots.webp,5480
DUP-01240,04c22c36bb05186f6273c5388571e2a9e16c30cee05079e2a313639b939fdc56,2,TEM-002836,TEMPLATE,public/ui/items/litany_leather_chest.webp,4456
DUP-01240,04c22c36bb05186f6273c5388571e2a9e16c30cee05079e2a313639b939fdc56,2,NOV-006120,NOVO,01_Assets_Organizados/UI/items/litany_leather_chest.webp,4456
DUP-01241,d410ac49aa09ce1a723e7bcded0018c6369312233e9208d8ec01705e84539042,2,TEM-002839,TEMPLATE,public/ui/items/widowsilk_skein.webp,1560
DUP-01241,d410ac49aa09ce1a723e7bcded0018c6369312233e9208d8ec01705e84539042,2,NOV-006124,NOVO,01_Assets_Organizados/UI/items/widowsilk_skein.webp,1560
DUP-01242,e73158d27532566e0d3f29b39ab364bf240a83706da2f34413f5684ef73b89ff,2,TEM-002841,TEMPLATE,public/ui/items/mantle_of_the_meredark.webp,2562
DUP-01242,e73158d27532566e0d3f29b39ab364bf240a83706da2f34413f5684ef73b89ff,2,NOV-006126,NOVO,01_Assets_Organizados/UI/items/mantle_of_the_meredark.webp,2562
DUP-01243,59b0abb95230107e7b32bbf69411e5219bbadc7146829c3ca3f77b17b74c0b70,2,TEM-002843,TEMPLATE,public/ui/items/reinforced_pauldrons.webp,4374
DUP-01243,59b0abb95230107e7b32bbf69411e5219bbadc7146829c3ca3f77b17b74c0b70,2,NOV-006128,NOVO,01_Assets_Organizados/UI/items/reinforced_pauldrons.webp,4374
DUP-01244,19635d3bd0074bcadb4cb7e60ba5cb5fc7eeb8ef6341e95808323a623345f1ea,2,TEM-002844,TEMPLATE,public/ui/items/artisans_eye.webp,2138
DUP-01244,19635d3bd0074bcadb4cb7e60ba5cb5fc7eeb8ef6341e95808323a623345f1ea,2,NOV-006129,NOVO,01_Assets_Organizados/UI/items/artisans_eye.webp,2138
DUP-01245,6927a52e7a632b8c7c7d3e1b0226b27fdeeaf765348389128edf609e1cebfc3d,2,TEM-002845,TEMPLATE,public/ui/items/silverstream_fishing_rod.webp,3602
DUP-01245,6927a52e7a632b8c7c7d3e1b0226b27fdeeaf765348389128edf609e1cebfc3d,2,NOV-006130,NOVO,01_Assets_Organizados/UI/items/silverstream_fishing_rod.webp,3602
DUP-01246,629f19c822e639c48a28ab5e87c231b50e25fa701fa4d5b49823a8e422a9dc89,2,TEM-002846,TEMPLATE,public/ui/items/heroic_soulflame_mantle.webp,4774
DUP-01246,629f19c822e639c48a28ab5e87c231b50e25fa701fa4d5b49823a8e422a9dc89,2,NOV-006131,NOVO,01_Assets_Organizados/UI/items/heroic_soulflame_mantle.webp,4774
DUP-01247,200c48afd11694a96f1ccae3c24130c8d1a5d14a056ed7cf53313ec77f7aecdc,2,TEM-002849,TEMPLATE,public/ui/items/cryptbone_pauldrons.webp,4858
DUP-01247,200c48afd11694a96f1ccae3c24130c8d1a5d14a056ed7cf53313ec77f7aecdc,2,NOV-006134,NOVO,01_Assets_Organizados/UI/items/cryptbone_pauldrons.webp,4858
DUP-01248,4b045fefa35ba3c4d8ff44ebe402bc12672cdbb93d7454ff19b4ea2004265577,2,TEM-002850,TEMPLATE,public/ui/items/sunken_offering_bowl.webp,3042
DUP-01248,4b045fefa35ba3c4d8ff44ebe402bc12672cdbb93d7454ff19b4ea2004265577,2,NOV-006135,NOVO,01_Assets_Organizados/UI/items/sunken_offering_bowl.webp,3042
DUP-01249,6cccf284e15bec7fa20e821828bc33d31c02189bd9ff0a39f6de1072261b2bd9,2,TEM-002851,TEMPLATE,public/ui/items/resonant_links.webp,1886
DUP-01249,6cccf284e15bec7fa20e821828bc33d31c02189bd9ff0a39f6de1072261b2bd9,2,NOV-006136,NOVO,01_Assets_Organizados/UI/items/resonant_links.webp,1886
DUP-01250,d43eab87c0931e923a3bff86470485960feb4ceb9b1d33ad6268e334948a27a3,2,TEM-002853,TEMPLATE,public/ui/items/heroic_wyrmcult_grand_robe.webp,4488
DUP-01250,d43eab87c0931e923a3bff86470485960feb4ceb9b1d33ad6268e334948a27a3,2,NOV-006138,NOVO,01_Assets_Organizados/UI/items/heroic_wyrmcult_grand_robe.webp,4488
DUP-01251,4d5ea0d876a06a1b80b45a175079c3c3db4e424edf320195cd8587dbf76ca456,2,TEM-002854,TEMPLATE,public/ui/items/shroud_of_the_gravewyrm.webp,4826
DUP-01251,4d5ea0d876a06a1b80b45a175079c3c3db4e424edf320195cd8587dbf76ca456,2,NOV-006139,NOVO,01_Assets_Organizados/UI/items/shroud_of_the_gravewyrm.webp,4826
DUP-01252,87d832694c2f1293e15e7a6df270dc8acd2af4247da7ecdb74c47308237269c9,2,TEM-002857,TEMPLATE,public/ui/items/swiftfang_talisman.webp,2504
DUP-01252,87d832694c2f1293e15e7a6df270dc8acd2af4247da7ecdb74c47308237269c9,2,NOV-006143,NOVO,01_Assets_Organizados/UI/items/swiftfang_talisman.webp,2504
DUP-01253,3c2bacf2c377d0e8b8daaa450b15a68a627f94dcd6561a1dbd34822f8e4e27eb,2,TEM-002863,TEMPLATE,public/ui/items/breakscarred_steel.webp,2102
DUP-01253,3c2bacf2c377d0e8b8daaa450b15a68a627f94dcd6561a1dbd34822f8e4e27eb,2,NOV-006150,NOVO,01_Assets_Organizados/UI/items/breakscarred_steel.webp,2102
DUP-01254,05b798463e6d141a4d713f23e273180b48d203511d1edd0fc51f57b9f5108849,2,TEM-002864,TEMPLATE,public/ui/items/murloc_hut.webp,2806
DUP-01254,05b798463e6d141a4d713f23e273180b48d203511d1edd0fc51f57b9f5108849,2,NOV-006151,NOVO,01_Assets_Organizados/UI/items/murloc_hut.webp,2806
DUP-01255,7bd75ae4de7fe2b5ad483bd87e7bbeb6e8a57fd7ca1dda4fcc20d4b009d632f7,2,TEM-002865,TEMPLATE,public/ui/items/pristine_venom_gland.webp,2134
DUP-01255,7bd75ae4de7fe2b5ad483bd87e7bbeb6e8a57fd7ca1dda4fcc20d4b009d632f7,2,NOV-006152,NOVO,01_Assets_Organizados/UI/items/pristine_venom_gland.webp,2134
DUP-01256,a6121d660406195d4e35ce8611359213e3ddf82af0ee9445bc13f295a35d7c06,2,TEM-002866,TEMPLATE,public/ui/items/riftbound_band_of_might.webp,2164
DUP-01256,a6121d660406195d4e35ce8611359213e3ddf82af0ee9445bc13f295a35d7c06,2,NOV-006153,NOVO,01_Assets_Organizados/UI/items/riftbound_band_of_might.webp,2164
DUP-01257,0530e15de8c1517d5eb1098d231d7f10d63f3085f7636a139297e7465c80e274,2,TEM-002867,TEMPLATE,public/ui/items/unbroken_circle.webp,3822
DUP-01257,0530e15de8c1517d5eb1098d231d7f10d63f3085f7636a139297e7465c80e274,2,NOV-006154,NOVO,01_Assets_Organizados/UI/items/unbroken_circle.webp,3822
DUP-01258,37a7a2cb4d1eea09177ae61e643224640b9e3984292dd4ae589027aa3ce268d9,2,TEM-002871,TEMPLATE,public/ui/items/heroic_gravewyrm_mantle.webp,4960
DUP-01258,37a7a2cb4d1eea09177ae61e643224640b9e3984292dd4ae589027aa3ce268d9,2,NOV-006159,NOVO,01_Assets_Organizados/UI/items/heroic_gravewyrm_mantle.webp,4960
DUP-01259,407368cddc70da6c6276cdac37abadf4455bcb320aa7f10844a523e563fbcfb9,2,TEM-002877,TEMPLATE,public/ui/items/heroic_korgaths_chainwraps.webp,3742
DUP-01259,407368cddc70da6c6276cdac37abadf4455bcb320aa7f10844a523e563fbcfb9,2,NOV-006165,NOVO,01_Assets_Organizados/UI/items/heroic_korgaths_chainwraps.webp,3742
DUP-01260,983d1ea6b718ab1c619824e160d472f20d48531a953ce78c1ebe74dd75f27d9e,2,TEM-002878,TEMPLATE,public/ui/items/heroic_shadowmeld_tunic.webp,4056
DUP-01260,983d1ea6b718ab1c619824e160d472f20d48531a953ce78c1ebe74dd75f27d9e,2,NOV-006166,NOVO,01_Assets_Organizados/UI/items/heroic_shadowmeld_tunic.webp,4056
DUP-01261,4691538709438107e59120a1debe9c85e87b3f92c4da7e1db73058792689c874,2,TEM-002880,TEMPLATE,public/ui/items/vestments_of_the_waking_grove.webp,3932
DUP-01261,4691538709438107e59120a1debe9c85e87b3f92c4da7e1db73058792689c874,2,NOV-006169,NOVO,01_Assets_Organizados/UI/items/vestments_of_the_waking_grove.webp,3932
DUP-01262,a10d102b3c648abba2c19eed2273c4fe9d088c9dd921f6e6c95cccc150b80e7b,2,TEM-002884,TEMPLATE,public/ui/items/stormbound_waistguard.webp,3844
DUP-01262,a10d102b3c648abba2c19eed2273c4fe9d088c9dd921f6e6c95cccc150b80e7b,2,NOV-006173,NOVO,01_Assets_Organizados/UI/items/stormbound_waistguard.webp,3844
DUP-01263,97653a95e961c36524eff890cdd155c1f39d5e5ff54ec846eb31f3cf71e5d6a1,2,TEM-002885,TEMPLATE,public/ui/items/vanguard_bone.webp,1074
DUP-01263,97653a95e961c36524eff890cdd155c1f39d5e5ff54ec846eb31f3cf71e5d6a1,2,NOV-006174,NOVO,01_Assets_Organizados/UI/items/vanguard_bone.webp,1074
DUP-01264,06c7439d3aea9c8cd94a92f8c1595e49ad781ca918e04da3f9282f7a078e22e0,2,TEM-002886,TEMPLATE,public/ui/items/heroic_tideguard_sabatons.webp,6032
DUP-01264,06c7439d3aea9c8cd94a92f8c1595e49ad781ca918e04da3f9282f7a078e22e0,2,NOV-006176,NOVO,01_Assets_Organizados/UI/items/heroic_tideguard_sabatons.webp,6032
DUP-01265,9dab5adfa28d77b7a9a452a400572e0e662a7a494fd5ac5690e49deb6b43dd57,2,TEM-002890,TEMPLATE,public/ui/items/gallowmere_grave_candle.webp,1922
DUP-01265,9dab5adfa28d77b7a9a452a400572e0e662a7a494fd5ac5690e49deb6b43dd57,2,NOV-006182,NOVO,01_Assets_Organizados/UI/items/gallowmere_grave_candle.webp,1922
DUP-01266,3aee7e3e66160ea26ae6d09be353ad6e5aea8977f410118f6340b1aed6c0bef0,2,TEM-002891,TEMPLATE,public/ui/items/choirmothers_casque.webp,4908
DUP-01266,3aee7e3e66160ea26ae6d09be353ad6e5aea8977f410118f6340b1aed6c0bef0,2,NOV-006183,NOVO,01_Assets_Organizados/UI/items/choirmothers_casque.webp,4908
