scope,relative_path,category,file_name,extension,size_bytes,size_kb,size_mb,mapping_status,mapping_source,mapping_target,mapping_label,triangles,vertices,materials,textures_in_gltf,image_width,image_height,image_mode
01_Assets_Organizados,UI/store/armory/hoarfrost_vigil_staff.webp,UI,hoarfrost_vigil_staff.webp,.webp,8114,7.92,0.0077,UNMAPPED,,,,,,,,512,512,RGB
01_Assets_Organizados,UI/items/hobnail_boots.webp,UI,hobnail_boots.webp,.webp,2788,2.72,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/hollow_acolyte.webp,UI,hollow_acolyte.webp,.webp,2224,2.17,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/hollow_sealstone.webp,UI,hollow_sealstone.webp,.webp,2618,2.56,0.0025,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/hollow_vigil_staff.webp,UI,hollow_vigil_staff.webp,.webp,1738,1.7,0.0017,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/hollowbone_hauberk.webp,UI,hollowbone_hauberk.webp,.webp,3452,3.37,0.0033,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/hollowbound_legguards.webp,UI,hollowbound_legguards.webp,.webp,2202,2.15,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/specs/paladin/holy.webp,UI,holy.webp,.webp,7112,6.95,0.0068,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/specs/priest/holy.webp,UI,holy.webp,.webp,6606,6.45,0.0063,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/holy_light.webp,UI,holy_light.webp,.webp,3950,3.86,0.0038,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/priest/holy_nova.webp,UI,holy_nova.webp,.webp,3124,3.05,0.003,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/holy_shield.webp,UI,holy_shield.webp,.webp,4244,4.14,0.004,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/holy_shock.webp,UI,holy_shock.webp,.webp,3488,3.41,0.0033,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/holy_taunt.webp,UI,holy_taunt.webp,.webp,4156,4.06,0.004,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/homespun_cloth.webp,UI,homespun_cloth.webp,.webp,2070,2.02,0.002,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/homespun_hood.webp,UI,homespun_hood.webp,.webp,3268,3.19,0.0031,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/homespun_mitts.webp,UI,homespun_mitts.webp,.webp,3526,3.44,0.0034,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/hot_streak.webp,UI,hot_streak.webp,.webp,5974,5.83,0.0057,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/hour_of_judgment.webp,UI,hour_of_judgment.webp,.webp,6808,6.65,0.0065,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/howl_of_terror.webp,UI,howl_of_terror.webp,.webp,5748,5.61,0.0055,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/crests/families/humanoid.webp,UI,humanoid.webp,.webp,10758,10.51,0.0103,UNMAPPED,,,,,,,,256,256,RGB
01_Assets_Organizados,UI/classes/hunter.webp,UI,hunter.webp,.webp,13816,13.49,0.0132,UNMAPPED,,,,,,,,256,256,RGB
01_Assets_Organizados,UI/items/hunters_game_skewer.webp,UI,hunters_game_skewer.webp,.webp,3592,3.51,0.0034,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/hunter/hunting_momentum.webp,UI,hunting_momentum.webp,.webp,4804,4.69,0.0046,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/druid/hurricane.webp,UI,hurricane.webp,.webp,6074,5.93,0.0058,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/hushbrand.webp,UI,hushbrand.webp,.webp,6698,6.54,0.0064,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/ice_barrier.webp,UI,ice_barrier.webp,.webp,4738,4.63,0.0045,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/mage/ice_block.webp,UI,ice_block.webp,.webp,6878,6.72,0.0066,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/weapons/ice_fang.jpg,UI,ice_fang.jpg,.jpg,858,0.84,0.0008,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/store/armory/ice_fang_sword.webp,UI,ice_fang_sword.webp,.webp,9818,9.59,0.0094,UNMAPPED,,,,,,,,512,512,RGB
01_Assets_Organizados,UI/skills/mage/ice_floes.webp,UI,ice_floes.webp,.webp,7730,7.55,0.0074,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/ice_lance.webp,UI,ice_lance.webp,.webp,6772,6.61,0.0065,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/ice_wisp.webp,UI,ice_wisp.webp,.webp,1662,1.62,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/icevein_dirk.webp,UI,icevein_dirk.webp,.webp,1732,1.69,0.0017,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/icy_veins.webp,UI,icy_veins.webp,.webp,7968,7.78,0.0076,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/idol_guardian.webp,UI,idol_guardian.webp,.webp,2816,2.75,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/ignition.webp,UI,ignition.webp,.webp,6762,6.6,0.0064,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/immolate.webp,UI,immolate.webp,.webp,3558,3.47,0.0034,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/imperial_crimson_armor_plate.webp,UI,imperial_crimson_armor_plate.webp,.webp,2314,2.26,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/imperial_gold_armor_plate.webp,UI,imperial_gold_armor_plate.webp,.webp,2946,2.88,0.0028,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/inert_storm_shard.webp,UI,inert_storm_shard.webp,.webp,1978,1.93,0.0019,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/priest/inner_focus.webp,UI,inner_focus.webp,.webp,2502,2.44,0.0024,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/druid/innervate.webp,UI,innervate.webp,.webp,5600,5.47,0.0053,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/druid/insect_swarm.webp,UI,insect_swarm.webp,.webp,4324,4.22,0.0041,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/rogue/instant_poison.webp,UI,instant_poison.webp,.webp,3518,3.44,0.0034,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warrior/intervene.webp,UI,intervene.webp,.webp,5858,5.72,0.0056,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warrior/intimidating_shout.webp,UI,intimidating_shout.webp,.webp,16168,15.79,0.0154,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/weapons/iron_field_hammer.jpg,UI,iron_field_hammer.jpg,.jpg,1090,1.06,0.001,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/iron_mining_pick.webp,UI,iron_mining_pick.webp,.webp,1990,1.94,0.0019,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/iron_ore.webp,UI,iron_ore.webp,.webp,2454,2.4,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warrior/iron_resolve.webp,UI,iron_resolve.webp,.webp,9454,9.23,0.009,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/iron_vow_band.webp,UI,iron_vow_band.webp,.webp,3218,3.14,0.0031,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironbark_axe.webp,UI,ironbark_axe.webp,.webp,1888,1.84,0.0018,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironbark_boar_spear.webp,UI,ironbark_boar_spear.webp,.webp,1456,1.42,0.0014,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironbark_log.webp,UI,ironbark_log.webp,.webp,2440,2.38,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironedge_longsword.webp,UI,ironedge_longsword.webp,.webp,1466,1.43,0.0014,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironlink_hauberk.webp,UI,ironlink_hauberk.webp,.webp,4808,4.7,0.0046,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironlink_legguards.webp,UI,ironlink_legguards.webp,.webp,3974,3.88,0.0038,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironlink_spaulders.webp,UI,ironlink_spaulders.webp,.webp,3834,3.74,0.0037,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironreel_fishing_rod.webp,UI,ironreel_fishing_rod.webp,.webp,2774,2.71,0.0026,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironshod_maul.webp,UI,ironshod_maul.webp,.webp,2044,2.0,0.0019,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/ironvein_foreman.webp,UI,ironvein_foreman.webp,.webp,1726,1.69,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironvein_lantern_staff.webp,UI,ironvein_lantern_staff.webp,.webp,2056,2.01,0.002,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ironvein_pickblade.webp,UI,ironvein_pickblade.webp,.webp,2524,2.46,0.0024,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/ironvein_sapper.webp,UI,ironvein_sapper.webp,.webp,1704,1.66,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/ivory_copper_armor_plate.webp,UI,ivory_copper_armor_plate.webp,.webp,2346,2.29,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/kazzix_heartshard.webp,UI,kazzix_heartshard.webp,.webp,2884,2.82,0.0028,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/keen_dirk.webp,UI,keen_dirk.webp,.webp,1632,1.59,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/rogue/kick.webp,UI,kick.webp,.webp,5772,5.64,0.0055,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/rogue/kidney_shot.webp,UI,kidney_shot.webp,.webp,4100,4.0,0.0039,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/kings_signet.webp,UI,kings_signet.webp,.webp,3014,2.94,0.0029,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/kingsbane_last_oath.webp,UI,kingsbane_last_oath.webp,.webp,2436,2.38,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/knight_commander_olen.webp,UI,knight_commander_olen.webp,.webp,2278,2.22,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/dungeons/knight_commander_olen.webp,UI,knight_commander_olen.webp,.webp,4958,4.84,0.0047,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/items/knight_commanders_greaves.webp,UI,knight_commanders_greaves.webp,.webp,2456,2.4,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/rogue/knockout_blow.webp,UI,knockout_blow.webp,.webp,3418,3.34,0.0033,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/weapons/knotted_oak_stave.jpg,UI,knotted_oak_stave.jpg,.jpg,774,0.76,0.0007,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/korgath_the_bound.webp,UI,korgath_the_bound.webp,.webp,1684,1.64,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/dungeons/korgath_the_bound.webp,UI,korgath_the_bound.webp,.webp,2644,2.58,0.0025,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/items/korgaths_chainwraps.webp,UI,korgaths_chainwraps.webp,.webp,2428,2.37,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/korzul_the_gravewyrm.webp,UI,korzul_the_gravewyrm.webp,.webp,2184,2.13,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/dungeons/korzul_the_gravewyrm.webp,UI,korzul_the_gravewyrm.webp,.webp,2784,2.72,0.0027,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/weapons/lacquered_rod.jpg,UI,lacquered_rod.jpg,.jpg,634,0.62,0.0006,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/store/armory/lacquered_wand.webp,UI,lacquered_wand.webp,.webp,4566,4.46,0.0044,UNMAPPED,,,,,,,,512,512,RGB
01_Assets_Organizados,UI/items/last_keep_signet.webp,UI,last_keep_signet.webp,.webp,2684,2.62,0.0026,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/last_step_signet.webp,UI,last_step_signet.webp,.webp,4340,4.24,0.0041,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/lay_on_hands.webp,UI,lay_on_hands.webp,.webp,3318,3.24,0.0032,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/chrome/leaderboard.webp,UI,leaderboard.webp,.webp,5032,4.91,0.0048,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/priest/lesser_heal.webp,UI,lesser_heal.webp,.webp,2880,2.81,0.0027,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/items/lesser_healing_potion.webp,UI,lesser_healing_potion.webp,.webp,2212,2.16,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lesser_mana_potion.webp,UI,lesser_mana_potion.webp,.webp,2738,2.67,0.0026,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/life_covenant.webp,UI,life_covenant.webp,.webp,6938,6.78,0.0066,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/life_tap.webp,UI,life_tap.webp,.webp,4396,4.29,0.0042,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/shaman/lifespring_weapon.webp,UI,lifespring_weapon.webp,.webp,6244,6.1,0.006,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/shaman/lightning_bolt.webp,UI,lightning_bolt.webp,.webp,4780,4.67,0.0046,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/shaman/lightning_shield.webp,UI,lightning_shield.webp,.webp,3866,3.78,0.0037,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/lily_wisp.webp,UI,lily_wisp.webp,.webp,1722,1.68,0.0016,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lilybed_mantle.webp,UI,lilybed_mantle.webp,.webp,3198,3.12,0.003,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/linen_pouch.webp,UI,linen_pouch.webp,.webp,3534,3.45,0.0034,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/linen_scrap.webp,UI,linen_scrap.webp,.webp,2342,2.29,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warrior/lingering_dread.webp,UI,lingering_dread.webp,.webp,6738,6.58,0.0064,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_cloth_chest.webp,UI,litany_cloth_chest.webp,.webp,4380,4.28,0.0042,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_gloves_rog.webp,UI,litany_gloves_rog.webp,.webp,4660,4.55,0.0044,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_helm.webp,UI,litany_helm.webp,.webp,4180,4.08,0.004,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_leather_chest.webp,UI,litany_leather_chest.webp,.webp,4456,4.35,0.0042,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_legs.webp,UI,litany_legs.webp,.webp,3158,3.08,0.003,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/litany_of_guilt.webp,UI,litany_of_guilt.webp,.webp,5718,5.58,0.0055,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_plate_chest.webp,UI,litany_plate_chest.webp,.webp,4594,4.49,0.0044,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/litany_shoulder.webp,UI,litany_shoulder.webp,.webp,4204,4.11,0.004,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lost_caravan_goods.webp,UI,lost_caravan_goods.webp,.webp,2864,2.8,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lunar_choir_leggings.webp,UI,lunar_choir_leggings.webp,.webp,4930,4.81,0.0047,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lunar_tide_greatstaff.webp,UI,lunar_tide_greatstaff.webp,.webp,2220,2.17,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/lunarward_cinch.webp,UI,lunarward_cinch.webp,.webp,4796,4.68,0.0046,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/classes/mage.webp,UI,mage.webp,.webp,16152,15.77,0.0154,UNMAPPED,,,,,,,,256,256,RGB
01_Assets_Organizados,UI/items/magenta_cyan_armor_plate.webp,UI,magenta_cyan_armor_plate.webp,.webp,2870,2.8,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/maldrecs_soulbinder.webp,UI,maldrecs_soulbinder.webp,.webp,1836,1.79,0.0018,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/maledict_gaze.webp,UI,maledict_gaze.webp,.webp,4058,3.96,0.0039,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mana_potion.webp,UI,mana_potion.webp,.webp,2868,2.8,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mantle_of_the_meredark.webp,UI,mantle_of_the_meredark.webp,.webp,2562,2.5,0.0024,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mantle_of_the_unbroken_shore.webp,UI,mantle_of_the_unbroken_shore.webp,.webp,1788,1.75,0.0017,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mantle_of_the_unhorsed.webp,UI,mantle_of_the_unhorsed.webp,.webp,2200,2.15,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/chrome/map.webp,UI,map.webp,.webp,4470,4.37,0.0043,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/chrome/mapping.json,UI,mapping.json,.json,2710,2.65,0.0026,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/map-markers/mapping.json,UI,mapping.json,.json,24176,23.61,0.0231,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/hunter/mapping.json,UI,mapping.json,.json,31536,30.8,0.0301,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/mage/mapping.json,UI,mapping.json,.json,19973,19.5,0.019,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/warlock/mapping.json,UI,mapping.json,.json,32579,31.82,0.0311,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/paladin/mapping.json,UI,mapping.json,.json,30644,29.93,0.0292,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/warrior/mapping.json,UI,mapping.json,.json,47788,46.67,0.0456,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/druid/mapping.json,UI,mapping.json,.json,39284,38.36,0.0375,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/priest/mapping.json,UI,mapping.json,.json,21886,21.37,0.0209,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/shaman/mapping.json,UI,mapping.json,.json,21421,20.92,0.0204,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/rogue/mapping.json,UI,mapping.json,.json,36261,35.41,0.0346,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/items/mapping.json,UI,mapping.json,.json,359002,350.59,0.3424,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/professions/mapping.json,UI,mapping.json,.json,9749,9.52,0.0093,UNMAPPED,,,,,,,,,,
01_Assets_Organizados,UI/skills/druid/mark_of_the_wild.webp,UI,mark_of_the_wild.webp,.webp,4842,4.73,0.0046,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/specs/hunter/marksmanship.webp,UI,marksmanship.webp,.webp,6766,6.61,0.0065,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marlows_grand_roast.webp,UI,marlows_grand_roast.webp,.webp,5888,5.75,0.0056,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/druid/marrowbreak.webp,UI,marrowbreak.webp,.webp,4522,4.42,0.0043,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marrowlord_boneboots.webp,UI,marrowlord_boneboots.webp,.webp,2868,2.8,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/marrowlord_varkas.webp,UI,marrowlord_varkas.webp,.webp,2378,2.32,0.0023,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marrowpoint.webp,UI,marrowpoint.webp,.webp,1814,1.77,0.0017,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marrowtread_boots.webp,UI,marrowtread_boots.webp,.webp,2562,2.5,0.0024,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marsh_mint_tea.webp,UI,marsh_mint_tea.webp,.webp,2846,2.78,0.0027,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshcloth_robe.webp,UI,marshcloth_robe.webp,.webp,2598,2.54,0.0025,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshlight_hauberk.webp,UI,marshlight_hauberk.webp,.webp,4686,4.58,0.0045,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshstalker_hood.webp,UI,marshstalker_hood.webp,.webp,4468,4.36,0.0043,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshstalker_jerkin.webp,UI,marshstalker_jerkin.webp,.webp,5132,5.01,0.0049,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshstalker_spaulders.webp,UI,marshstalker_spaulders.webp,.webp,4342,4.24,0.0041,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/marshstrider_boots.webp,UI,marshstrider_boots.webp,.webp,2194,2.14,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/priest/martyrs_aegis.webp,UI,martyrs_aegis.webp,.webp,6472,6.32,0.0062,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/mass_barrier.webp,UI,mass_barrier.webp,.webp,8006,7.82,0.0076,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/professions/masterwork_seal.webp,UI,masterwork_seal.webp,.webp,4666,4.56,0.0044,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/skills/druid/maul.webp,UI,maul.webp,.webp,3834,3.74,0.0037,UNMAPPED,,,,,,,,128,128,RGBA
01_Assets_Organizados,UI/items/maul_of_the_scourged_wilds.webp,UI,maul_of_the_scourged_wilds.webp,.webp,2934,2.87,0.0028,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mawscale_pauldrons.webp,UI,mawscale_pauldrons.webp,.webp,2154,2.1,0.0021,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warrior/measured_fury.webp,UI,measured_fury.webp,.webp,2260,2.21,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/hunter/measured_shot.webp,UI,measured_shot.webp,.webp,4286,4.19,0.0041,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/medallion_of_endless_profit.webp,UI,medallion_of_endless_profit.webp,.webp,6334,6.19,0.006,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/meltwater_flask.webp,UI,meltwater_flask.webp,.webp,4168,4.07,0.004,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/hunter/mend_pet.webp,UI,mend_pet.webp,.webp,3686,3.6,0.0035,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/paladin/mercy_lance.webp,UI,mercy_lance.webp,.webp,4308,4.21,0.0041,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/mere_ferry_lantern.webp,UI,mere_ferry_lantern.webp,.webp,2314,2.26,0.0022,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/mobs/mere_lurker.webp,UI,mere_lurker.webp,.webp,1910,1.87,0.0018,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/warlock/metamorphosis.webp,UI,metamorphosis.webp,.webp,5040,4.92,0.0048,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/skills/mage/meteor.webp,UI,meteor.webp,.webp,6334,6.19,0.006,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/store/armory/meteorlatch_crossbow.webp,UI,meteorlatch_crossbow.webp,.webp,16462,16.08,0.0157,UNMAPPED,,,,,,,,512,512,RGB
01_Assets_Organizados,UI/weapons/meteorlatch_the_sky_s_last_judgment.jpg,UI,meteorlatch_the_sky_s_last_judgment.jpg,.jpg,810,0.79,0.0008,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/milepost_boots.webp,UI,milepost_boots.webp,.webp,2678,2.62,0.0026,UNMAPPED,,,,,,,,128,128,RGB
01_Assets_Organizados,UI/items/militia_vest.webp,UI,militia_vest.webp,.webp,2716,2.65,0.0026,UNMAPPED,,,,,,,,128,128,RGB
